time,sp_ACCY,sp_ACCZ,sp_ACCX,sp_Yaw,sp_Pitch,sp_Roll
2020-07-28T09:35:17.128127000Z,0.399428,-1.039553,-0.283003,-10.472012999999999,64.833084,-123.77707199999999
2020-07-28T09:35:17.148292000Z,0.125113,-0.791156,-0.025602999999999997,-3.507581,64.049476,-133.226048
2020-07-28T09:35:17.168458000Z,0.14303,-0.7565459999999999,0.050603999999999996,2.491122,62.810348,-141.806576
2020-07-28T09:35:17.188623000Z,0.15395799999999998,-1.107071,0.017115,7.56579,61.083375999999994,-149.442272
2020-07-28T09:35:17.208788000Z,0.307345,-0.964976,-0.030039,11.803474,58.92028,-156.24387199999998
2020-07-28T09:35:17.228953000Z,0.379924,-0.935962,-0.070348,15.39571,56.463452,-162.382496
2020-07-28T09:35:17.249119000Z,0.642269,-1.116496,0.178939,18.344735999999997,53.660076,-168.06368
2020-07-28T09:35:17.269284000Z,0.5234719999999999,-1.129704,0.42514199999999996,20.507324,50.492264,-173.26814399999998
2020-07-28T09:35:17.289449000Z,0.6200129999999999,-0.910535,0.331501,22.037727999999998,47.124372,-177.90544
2020-07-28T09:35:17.309614000Z,0.6652899999999999,-0.943618,0.565801,22.997348,43.658656,178.12921599999999
2020-07-28T09:35:17.329779000Z,0.6127159999999999,-0.631003,0.8537549999999999,23.30832,40.281456,174.93616
2020-07-28T09:35:17.349944000Z,0.811457,-0.5906859999999999,1.11101,23.063944,37.184168,172.59655999999998
2020-07-28T09:35:17.370109000Z,0.836376,-1.010395,1.423042,22.291743999999998,34.365228,171.1932
2020-07-28T09:35:17.390274000Z,1.008093,-1.4285379999999999,1.437694,20.955852,31.613001999999998,170.59390399999998
2020-07-28T09:35:17.410440000Z,1.2316989999999999,-1.028834,1.34357,19.106711999999998,28.94458,170.73430399999998
2020-07-28T09:35:17.430605000Z,1.112218,-1.259676,1.167876,16.877198,26.357816,171.64208
2020-07-28T09:35:17.450770000Z,1.125801,-1.184421,0.662165,14.584266,23.807323999999998,172.627808
2020-07-28T09:35:17.470935000Z,1.270224,-1.344983,0.814368,12.332310999999999,21.124188,173.08975999999998
2020-07-28T09:35:17.491102000Z,1.609515,-0.8919309999999999,-0.92889,10.24851,18.219758,173.72443199999998
2020-07-28T09:35:17.511267000Z,0.357718,0.736031,-0.859862,8.657809,15.380896,175.070336
2020-07-28T09:35:17.531431000Z,0.34813299999999997,1.661587,-1.199868,7.636352,13.247606999999999,177.808672
2020-07-28T09:35:17.551596000Z,-0.45188799999999996,1.7765909999999998,-0.656745,7.036614999999999,11.963296,-179.23456
2020-07-28T09:35:17.571763000Z,-0.740752,1.201741,0.7480479999999999,6.543303,11.189029999999999,-177.34304
2020-07-28T09:35:17.591928000Z,-0.41706899999999997,-0.103002,0.786419,5.842747999999999,10.324874999999999,-176.727872
2020-07-28T09:35:17.612093000Z,-0.258778,-0.28671199999999997,-0.160609,5.126423,9.086575999999999,-177.07728
2020-07-28T09:35:17.632258000Z,-0.15395999999999999,0.285833,-0.423678,4.531707,7.789904,-177.54035199999998
2020-07-28T09:35:17.652424000Z,0.443696,0.34679899999999997,-0.7273729999999999,4.061866,6.843106,-177.40508799999998
2020-07-28T09:35:17.672589000Z,-0.020641,-0.15473399999999998,-0.542688,3.762358,6.1697489999999995,-177.030112
2020-07-28T09:35:17.692754000Z,-0.131909,-0.218438,-0.171548,3.7394619999999996,5.574357,-176.89672
2020-07-28T09:35:17.712919000Z,-0.14954,-0.019767999999999997,0.062457,3.6806449999999997,4.9957139999999995,-176.9972
2020-07-28T09:35:17.733084000Z,-0.253116,-0.001143,0.004572,3.608282,4.428466,-177.242384
2020-07-28T09:35:17.753249000Z,-0.122372,-0.036157999999999996,-0.067276,3.544381,3.872757,-177.53014399999998
2020-07-28T09:35:17.773414000Z,0.203842,-0.443691,-0.299489,3.442955,3.3417179999999997,-177.582176
2020-07-28T09:35:17.793579000Z,0.064093,-0.647304,-0.434386,3.407216,2.787822,-177.48672
2020-07-28T09:35:17.813744000Z,-0.11444199999999999,-0.282899,-0.263749,3.484936,2.178226,-177.64995199999998
2020-07-28T09:35:17.833910000Z,-0.267447,-0.014258999999999999,0.08913,3.5611409999999997,1.609727,-177.985376
2020-07-28T09:35:17.854075000Z,0.050921999999999995,-0.155931,-0.138458,3.589563,1.038053,-178.343664
2020-07-28T09:35:17.874240000Z,-0.033183,-0.255169,-0.20382,3.621537,0.46676199999999995,-178.728928
2020-07-28T09:35:17.894405000Z,0.000678,-0.29155,-0.355351,3.703995,-0.093025,-179.036624
2020-07-28T09:35:17.914572000Z,-0.193043,-0.346193,-0.10515,3.8294629999999996,-0.609852,-179.199488
2020-07-28T09:35:17.934737000Z,0.19206499999999999,-0.114961,0.060203,3.880016,-1.03476,-179.191664
2020-07-28T09:35:17.954902000Z,-0.017074,-0.18789499999999998,0.118375,3.8508259999999996,-1.330396,-179.005616
2020-07-28T09:35:17.975067000Z,-0.025816,-0.10216,0.08893999999999999,3.7822289999999996,-1.498051,-178.70152
2020-07-28T09:35:17.995233000Z,-0.165464,-0.128938,0.044153,3.713179,-1.566034,-178.33956799999999
2020-07-28T09:35:18.015398000Z,-0.13278199999999998,-0.163425,-0.061631,3.689983,-1.597432,-178.106
2020-07-28T09:35:18.035563000Z,-0.046268,-0.023368999999999997,-0.056533,3.6829509999999996,-1.593863,-177.954864
2020-07-28T09:35:18.055728000Z,0.017372,-0.046955,-0.231591,3.671923,-1.521541,-177.757376
2020-07-28T09:35:18.075894000Z,-0.00898,-0.135071,-0.277022,3.7157899999999997,-1.3826539999999998,-177.50473599999998
2020-07-28T09:35:18.096059000Z,-0.008376,-0.26761199999999996,-0.08090499999999999,3.80598,-1.186177,-177.166912
2020-07-28T09:35:18.116224000Z,-0.0018709999999999998,-0.387806,0.006416,3.89145,-0.9799,-176.80328
2020-07-28T09:35:18.136389000Z,-0.002219,-0.478578,0.034630999999999995,3.9606399999999997,-0.82836,-176.56408
2020-07-28T09:35:18.156554000Z,0.039543999999999996,-0.460072,-0.018857,4.01228,-0.797396,-176.53271999999998
2020-07-28T09:35:18.176719000Z,0.09966699999999999,-0.333628,-0.061769,4.041956,-0.8584759999999999,-176.590048
2020-07-28T09:35:18.196884000Z,0.10621499999999999,-0.207701,-0.149663,4.055709,-0.909289,-176.56625599999998
2020-07-28T09:35:18.217049000Z,0.015743999999999998,-0.201171,-0.119809,4.093413,-0.897793,-176.456704
2020-07-28T09:35:18.237216000Z,0.01406,-0.30305499999999996,0.039458,4.129887,-0.8413999999999999,-176.31979199999998
2020-07-28T09:35:18.257380000Z,0.030892,-0.514044,0.088655,4.141143,-0.803246,-176.19366399999998
